,_fivetran_id,day,follower_gains_organic_follower_gain,follower_gains_paid_follower_gain,organization_entity,_fivetran_synced
1095,S1qAncyjRJVJ5WzFuV/iKF841yg=,2021-09-17 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.924000+00:00
1096,DZ0PQab394B6XuyAxHwcz5FF9hA=,2022-02-08 00:00:00+00:00,3,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.644000+00:00
1097,HFNPtDVbp2ajLeNgcdfGhIMm00Y=,2022-08-05 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.849000+00:00
1098,AqPY18ZhW2Bnw7o84R7PnxMlZMA=,2021-10-31 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.268000+00:00
1099,K4XcZ8OTcq4NzBKAbdpWFf0HTqw=,2021-12-18 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.401000+00:00
1100,UAciHx2+X02XNcFsAU98BMSmdYk=,2021-12-13 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.397000+00:00
1101,/+pZhELu1zF+2uKEYplCHZkp8Dc=,2022-05-14 00:00:00+00:00,3,0,urn:li:organization:11841037,2022-08-08 10:42:21.722000+00:00
1102,6AZrzaexGO77PwV7hWgyDQWSxHI=,2022-05-14 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.778000+00:00
1103,91lm58w76qCnr3k1uX4tWChO8mk=,2022-06-25 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.961000+00:00
1104,qdMe+mz68Ci3Z84oKjgClZHRjFs=,2022-07-20 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.559000+00:00
1105,y1xqM2HemK58fhZya5ILZq/XzUU=,2022-05-13 00:00:00+00:00,5,0,urn:li:organization:11841037,2022-08-08 10:42:21.721000+00:00
1106,fbxBz/mizqDDFv8HSo6aNDLXbUM=,2021-12-14 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.689000+00:00
1107,6kgRvQmFGXFS81ynWlOgGCr6veE=,2022-02-20 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.649000+00:00
1108,QVBLgU0MB/pRUwiBSoXpe6EYb0I=,2022-02-08 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.244000+00:00
1109,vNyB96SQ2unZ1c0wM9fmbEM/q7c=,2021-11-23 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.452000+00:00
1110,O4+0oqvY6JO1oMMZtfg4nFAjRxI=,2022-01-31 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.583000+00:00
1111,rnRbMnpaXDvqR8T0+prLxbPMFy8=,2021-11-07 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.431000+00:00
1112,BxFni0UK6+xuBTCD7FbyO0llL5g=,2022-06-17 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.902000+00:00
1113,cYLczaIfxyqMyOA0f38NGH9Jkyw=,2021-11-12 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.220000+00:00
1114,cYmC0KAlOig27+fmJM+XqD9piKE=,2022-03-24 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.818000+00:00
1115,XRqKWJ5S6yuMafhvjCSdOxXLuCc=,2021-12-30 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.240000+00:00
1116,0xUAjGlVU4ne+EMtjc/m+11NlSQ=,2022-06-07 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.949000+00:00
1117,EIK0wTzzV09KrUnoU1cA0nTh8ik=,2021-11-05 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.274000+00:00
1118,Z/cfx20/DpoSgmsO2u7zusBYCKk=,2022-06-07 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.186000+00:00
1119,/efubL4os8HF5Xt45tv3bQxU3iM=,2021-09-24 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.928000+00:00
1120,QYSoF1leK4kI+GE0E6X+zxkspF8=,2021-10-10 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.104000+00:00
1121,slWp/ieByUwKyPmwdN07iL/P8cg=,2022-03-02 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.752000+00:00
1122,RuO1BAHOTPU5wfofvELE0RYO/lg=,2022-01-04 00:00:00+00:00,1,0,urn:li:organization:69569872,2022-08-08 10:42:07.654000+00:00
1123,PWRlayk1DyLMOpE7ozeq7U/Dizc=,2022-07-25 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.561000+00:00
1124,Iwylk5MqAfcXvk07ED3m1DSRxEY=,2022-04-27 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.591000+00:00
1125,o0lFuQTkBk/eWv25QftDH4iXy4Q=,2022-05-18 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.213000+00:00
1126,3blMQW4Wfdy9LdUVzUeK75XYtuI=,2022-07-28 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:22.091000+00:00
1127,8UzwYR3TFtsH2FltrVl69kpb7KI=,2022-02-18 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.229000+00:00
1128,U97tEgHkkZc4/fA/BbfhQfWB1oY=,2021-09-29 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.061000+00:00
1129,uUbUNBOWzS0VH2jflNi+zuUgxaE=,2022-02-21 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.251000+00:00
1130,S1CurVyX2k+YFlzJAo6hFRuuiQA=,2021-09-04 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.542000+00:00
1131,rD8HAl1/tnIwMopUueYuoshDaD8=,2021-12-04 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.084000+00:00
1132,fC9UaF6StiV56Z5EP5cq2NSVVg8=,2021-12-26 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.644000+00:00
1133,cj8nM0z2VYxdXTIJCN6ZLa0TyXI=,2022-07-12 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.587000+00:00
1134,oE/kMonPZOsmaxnuAfHuFYYOx70=,2022-03-08 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:21.121000+00:00
1135,fBVZ37dp3p0gXyhd5e5jaPJIMSM=,2022-05-12 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.777000+00:00
1136,dDlHMACS4D4c16ys/M0D1lSuY4s=,2022-01-18 00:00:00+00:00,26,0,urn:li:organization:11841037,2022-08-08 10:42:20.576000+00:00
1137,tez0PAwb2w+1xwkhl+nvX0R/a+Y=,2022-04-30 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.592000+00:00
1138,RNRwDWMW8kvX2kMshuYqCqxUBsU=,2022-04-10 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.589000+00:00
1139,pcYAg0bQeoyw3Bw65gnqsgAosrA=,2021-09-17 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:19.883000+00:00
1140,eVy/3bczvbJEfhMrtydzdBglxcI=,2022-02-04 00:00:00+00:00,2,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.642000+00:00
1141,lXwr6ySqZQgAG86T7FHE+JJqJMo=,2021-12-07 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.392000+00:00
1142,cvRY5yfKJQ6laLM7Y7daxoWexXE=,2021-09-27 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.930000+00:00
1143,ZGiYmlLRaRpFvzARLEavGo9kIUM=,2021-11-26 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.078000+00:00
1144,rjghGcv2NPAm/36U0AJv7BNuUTA=,2022-01-11 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.039000+00:00
1145,fgKo77rEnuZ/f982BgRdroRGj/I=,2021-11-21 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.266000+00:00
1146,tYZG+ZtiVrovIZMzW8jJIAR4K6A=,2022-01-17 00:00:00+00:00,3,0,urn:li:organization:11841037,2022-08-08 10:42:20.575000+00:00
1147,CXzBq3Y4LDWynlcnrszaCsyWezQ=,2022-03-19 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.816000+00:00
1148,0/ndTRAyvZz+i77ZnjudKeXf1qA=,2022-05-11 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.006000+00:00
1149,1plEMIkUtTqbqLRX3Wqhh/9BlwU=,2022-04-24 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.307000+00:00
1150,vmn5jMkTTX3E2DwbjnFXqS1g1Sc=,2022-01-23 00:00:00+00:00,11,0,urn:li:organization:11841037,2022-08-08 10:42:20.579000+00:00
1151,GSLyBo/6uwuNhPo28hPpxBxir7Q=,2022-02-15 00:00:00+00:00,2,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.647000+00:00
1152,yXv3hXsxqeT+0tWWIME2BzQbQNg=,2022-06-21 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.958000+00:00
1153,IV908sQhi13puY/OcCyiDAE8aCU=,2022-01-03 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.700000+00:00
1154,S9aSPASStwR1id/KtdJodSSv8Dc=,2021-10-17 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.248000+00:00
1155,cUaQ3rYTMNVPw8FuLd4NKNFrqUg=,2022-05-16 00:00:00+00:00,4,0,urn:li:organization:11841037,2022-08-08 10:42:21.723000+00:00
1156,zZsuz2crr4eazfieRvo2WTbl434=,2022-02-05 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.217000+00:00
1157,SUseyM+KcCgC8da/fqZm+ZmyOTY=,2021-11-02 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.899000+00:00
1158,NigmAtwj61DvjzMx9P4Qpv/cuwc=,2021-08-24 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.761000+00:00
1159,EPZlFwa6DztcZvod6L2UgCNloiM=,2021-11-02 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.062000+00:00
1160,AYzEBArDH62/Dm3uRaCOuSZhh6Q=,2021-12-16 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.235000+00:00
1161,iJNF24xw2SJqwYAxyRLvaQwAsqA=,2022-03-19 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.415000+00:00
1162,E/joKANgPRLTkT2EMVRSRONfz0g=,2022-05-22 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.215000+00:00
1163,ol2PsK2i2VXG4QuFMEy6ux+yyQc=,2021-08-20 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.536000+00:00
1164,+PEAW41CsFCSN/Xeynbg5mkesa8=,2022-04-25 00:00:00+00:00,-1,0,urn:li:organization:11841037,2022-08-08 10:42:21.308000+00:00
1165,lfybFk4/vrbw7wola1d9jCWAONA=,2021-11-20 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.265000+00:00
1166,cgrviTbOHXOwuHUvofTSoNRlkok=,2021-11-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.268000+00:00
1167,9WokXy5Y387mZEi5AK7TYIYRIxk=,2021-10-22 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.055000+00:00
1168,uSe298GkLRvptuRJNJPCwQk0fBU=,2021-10-08 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.102000+00:00
1169,3rBgdQaeBEnzb0N+N7VfhPe1BPQ=,2021-10-18 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.108000+00:00
1170,QueF3BWSW7mAXLWZS6sHbTmmVjM=,2022-02-10 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.645000+00:00
1171,0mLnxxHPQqSHVLufC3KZQ6ZWYCo=,2021-10-26 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.058000+00:00
1172,5MYXbIIvlHZKf4Xxl6i64/FfCvk=,2021-12-10 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.395000+00:00
1173,9Pb+JY3X5FYHubAG1NIYu4aSxuo=,2021-08-18 00:00:00+00:00,3,0,urn:li:organization:11841037,2022-08-08 10:42:19.711000+00:00
1174,BsE1o2DjF9iYZs63Crqw2r72AyM=,2022-06-28 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.963000+00:00
1175,bQIu45bU2Hxs0vgC1OP+UX5vOOA=,2022-07-22 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.132000+00:00
1176,6Th3Dk5Ov5ZqgiZiPg6FZ40Loo8=,2022-03-20 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.130000+00:00
1177,69dgBDkuRKE9Bi+ZPWHAbNoyt5E=,2021-08-21 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.760000+00:00
1178,jxZtpxnOh6cRmXMDdiwtqh/QXzQ=,2021-12-15 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.689000+00:00
1179,NTa5fKaMOeig3TitA/khUcQWgn4=,2022-06-08 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.897000+00:00
1180,gbO1QGu+iyH3vf5rJxaSL4savH0=,2022-03-27 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.423000+00:00
1181,XR63laKR9WeXurK4AsgyQBnzxlA=,2021-08-17 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.847000+00:00
1182,Qs3RvtFFQ+HSWI0Cy5Fs0OxHoWs=,2022-04-24 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.590000+00:00
1183,VDxITd+KDEj/nr/Rrkq96e2ursE=,2021-11-08 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.260000+00:00
1184,zV3IBln1W5/ObmeRGe0BuZ7U5m0=,2021-12-09 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.686000+00:00
1185,/Gtr6LzFG9zwDGDy+QREJ4ObRss=,2021-10-09 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.240000+00:00
1186,3ai/cdqtDVI/8MZyUv+4URFZtkE=,2022-07-05 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.583000+00:00
1187,KXOQmnapfTnP3t4+34EWd9M6N3s=,2022-08-05 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:22.250000+00:00
1188,y75QILaZhlv8tzpZ24Yh7yX8P1g=,2022-03-06 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.810000+00:00
1189,4nlqR6Cns3yhawkkl5y2elMn1Yk=,2021-12-02 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.463000+00:00
1190,1loVvstRt6fND+c5lpFOPoJyq2w=,2022-02-13 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.741000+00:00
1191,dcyybymm3ierfc77ELCoIxb7+I4=,2022-01-08 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.390000+00:00
1192,JnQo4o4S0eDrNe+YqQJozad9EX8=,2022-03-19 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.130000+00:00
1193,+K8hYHAxW9TlwyTFJHjpqNQfHdA=,2022-07-09 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.585000+00:00
1194,ZhR1EgjMckolAgvuhGBVwvQX4ac=,2022-07-16 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:22.084000+00:00
1195,iftxBnkiBrme5dsWoAJdlmcP+qE=,2022-04-23 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.590000+00:00
1196,3RVpyLEHE5EFEFSPaah6Wizh6us=,2022-04-14 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.586000+00:00
1197,7T7pKW37V5Cc1Rv6+ak2hBSOV9I=,2022-06-08 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.375000+00:00
1198,tdHx6M3/sfd0lxKz5jmt+YlI3Mg=,2022-02-06 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.218000+00:00
1199,QmjmuA9aWokcKOmJiBOYK/r8xOI=,2022-05-06 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.002000+00:00
1200,twP1TPDKoi/QLkBtHxw7ydxR/qg=,2022-05-05 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.002000+00:00
1201,zAOVgVImeRbNi5XmhockF4pEiDI=,2022-04-20 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.983000+00:00
1202,YSUNsQVGYykl9mi823lt9B5H+ZI=,2021-12-17 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.633000+00:00
1203,R9Ic2u43dkPkL3NeJuoxtPJA1As=,2022-04-10 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:21.298000+00:00
1204,Dx6ji5XYRwgKVUaWk+ORnfDp8sU=,2022-07-19 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.592000+00:00
1205,IrTP4Om1WP9VMjiVWVVN23F0A4c=,2021-11-11 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.437000+00:00
1206,Yo6rg9YgcirYY/vlAEj1jZJ947Y=,2022-01-14 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.079000+00:00
1207,wncPr2b9tpVZNoBrciHzBORZh+Q=,2021-11-20 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.074000+00:00
1208,FgiB+X4M6G+uK3gjiefQF9rhDfM=,2022-06-26 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.382000+00:00
1209,m/XyePQK+rbejqNysW0bJWBjC1k=,2022-04-16 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.982000+00:00
1210,ZXt4USitmIBeAOUf2VFS7y1IT4U=,2021-10-24 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.057000+00:00
1211,QJFpZT/crvD2niYbMKYi9R5/DNg=,2021-12-07 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.231000+00:00
1212,gYOVvWgQiAqbcNn5DbLebH2JA7I=,2022-01-09 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.077000+00:00
1213,t+M+PVJPQ3KA0Gza5KS5Is7FYww=,2022-02-20 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.250000+00:00
1214,eVFqQ2bh+Ki3jgCiOglraYbQlGU=,2022-07-08 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.585000+00:00
1215,yWwO8f8Dxk7x/uwt/bLQHyRVo/I=,2021-10-27 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.262000+00:00
1216,1TW0E9WFcf5+iYhEhKgGJI1Sppw=,2022-01-20 00:00:00+00:00,6,0,urn:li:organization:11841037,2022-08-08 10:42:20.577000+00:00
1217,hRlua3QiSjIFDi5VTpeklqwmoRU=,2021-09-11 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.698000+00:00
1218,PrLDESOjHX3Bh0S2NN4AFN25FvU=,2021-09-27 00:00:00+00:00,4,0,urn:li:organization:11841037,2022-08-08 10:42:19.890000+00:00
1219,GsweDp1UbSC7vWVCzgzABTsBdCA=,2021-12-06 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.391000+00:00
1220,9O5l+pL/cQAEMaHfNO3nXxaYizE=,2021-11-27 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.457000+00:00
1221,LityvOfTHMSd4RiafyXrX//LJkQ=,2022-07-22 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.560000+00:00
1222,r/i+kKOdKnCFTasjG5tyl/vqRAg=,2021-11-24 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.267000+00:00
1223,aKQ4dWa9Ht7CPm/T3CL3njquNKw=,2022-07-17 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.129000+00:00
1224,wgTNQ6zcW3s1fuCbsP0INRYpdXo=,2022-02-14 00:00:00+00:00,1,0,urn:li:organization:69569872,2022-08-08 10:42:08.225000+00:00
1225,B9yDEf6HjIfHEGxkdgoO7PMd5AA=,2022-02-12 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.246000+00:00
1226,ngn0gXIeCYBpgjGSHsLLkHI9Iqs=,2021-10-20 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.109000+00:00
1227,F4nZcf1H+qVHCm71XCOCyq3mNIQ=,2022-02-05 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.243000+00:00
1228,ZQG7icW94Ub+yR8kOnzgtnL40+U=,2022-02-28 00:00:00+00:00,2,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.651000+00:00
1229,hPlumz4qQp4JO+iJtA2k3tX0Eeg=,2022-04-11 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.980000+00:00
1230,w8xjgYl3P0RhZjNySf6wn1h0+z0=,2021-10-13 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.890000+00:00
1231,uDH1rfOnUnRuCX+CbYG7a/aKPzc=,2021-11-09 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.065000+00:00
1232,IWBZxnRXUcKQrZ9MTUVxW/+RqR8=,2022-06-25 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.198000+00:00
1233,PuaG6AchcA6aNRlhYpDOdkTU4bA=,2021-12-29 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.696000+00:00
1234,c1O0e9Hf2vcsjTl5rE1g3c/MXjg=,2021-11-15 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.442000+00:00
1235,UF14k3d+wsSJwHXIt1sayPL+bZo=,2022-07-13 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:22.083000+00:00
1236,1/FKuoBQ2EXdq1/dDcwa6cccNCI=,2022-06-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.962000+00:00
1237,7CSs7Omv58/jxtCdPoSnT0AXhfI=,2022-04-18 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.982000+00:00
1238,V2DkabwCnslFR94KqHUQ6Ecghms=,2022-05-22 00:00:00+00:00,1,0,urn:li:organization:69569872,2022-08-08 10:42:09.015000+00:00
1239,q+OGsO8is3UxRZRtYicxCczqlY0=,2021-10-08 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.888000+00:00
1240,QL9zHGGnbmdqQXsSb/5kW12hzRo=,2022-03-20 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.419000+00:00
1241,Biu0RuGlq/8SHWCtDRdrcIQwHO4=,2022-05-07 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.003000+00:00
1242,Y9MR3WulSq1iSPnD4d2G5rLqsUQ=,2022-03-13 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.125000+00:00
1243,qLouJ18CulDzlpJxE7xceHzJiOs=,2022-07-26 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:22.090000+00:00
1244,43DS4/hw/xh9ghWrf8vLeCs6aHE=,2022-06-27 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.383000+00:00
1245,OgtGJMAahLvNfu7HgzEIdJwj0CA=,2022-03-31 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.139000+00:00
1246,UfPcRb0stc2K3WK9D6d2XTo59r0=,2021-09-20 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.047000+00:00
1247,TnZJmlVV5mlqKi1ZBbwjXmvSmig=,2021-11-15 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.070000+00:00
1248,bCJPMG3WRV06uJoG9pq80z10wEk=,2021-10-21 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.254000+00:00
1249,5FlDVihNKXoLi7nV2AJwRM5D1Gc=,2022-05-12 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.007000+00:00
1250,SQoC6lnl+2Obxk6eGs7Cshv2N5M=,2022-07-21 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.131000+00:00
1251,38EJYqVv4K5qukTDE/hvUsLFZvs=,2022-04-18 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:21.303000+00:00
1252,hjiwnTdyRZOoJJ+3a0TBE857F/E=,2021-09-23 00:00:00+00:00,9,0,urn:li:organization:11841037,2022-08-08 10:42:19.887000+00:00
1253,Fip4VzLotek7kKdL7DXOE47NSJo=,2022-07-03 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.966000+00:00
1254,s0s8n9wcIlQpdwBoeShpLVlAzaM=,2021-08-31 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.540000+00:00
1255,3xBclBT0QwbzdL99mPXDmznyCUM=,2022-05-23 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.015000+00:00
1256,ponGQyK+2p9p+WOpB8QhJqXHTQY=,2021-08-19 00:00:00+00:00,3,0,urn:li:organization:11841037,2022-08-08 10:42:19.711000+00:00
1257,MRnKyZmU0jiyrttcNvbkZXWYbEo=,2021-11-07 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.216000+00:00
1258,GFaLyJdW009pW5zoF6uS3LLQqlI=,2021-08-13 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.532000+00:00
